image,label
ISIC_0062287,2
ISIC_0062288,2
ISIC_0062290,1
ISIC_0062292,1
ISIC_0062294,1
ISIC_0062295,1
ISIC_0062296,0
ISIC_0062297,1
ISIC_0062298,0
ISIC_0062299,2
ISIC_0062300,4
ISIC_0062301,0
ISIC_0062303,2
ISIC_0062304,1
ISIC_0062305,3
ISIC_0062306,1
ISIC_0062309,4
ISIC_0062310,1
ISIC_0062311,1
ISIC_0062313,0
ISIC_0062318,0
ISIC_0062319,1
ISIC_0062320,1
ISIC_0062323,0
ISIC_0062325,0
ISIC_0062327,1
ISIC_0062330,1
ISIC_0062331,1
ISIC_0062332,2
ISIC_0062333,1
ISIC_0062334,1
ISIC_0062335,1
ISIC_0062337,1
ISIC_0062339,0
ISIC_0062340,0
ISIC_0062341,2
ISIC_0062342,2
ISIC_0062345,3
ISIC_0062346,3
ISIC_0062349,2
ISIC_0062350,0
ISIC_0062351,3
ISIC_0062352,1
ISIC_0062353,1
ISIC_0062355,2
ISIC_0062356,2
ISIC_0062357,1
ISIC_0062358,2
ISIC_0062359,0
ISIC_0062360,1
ISIC_0062361,4
ISIC_0062362,7
ISIC_0062363,4
ISIC_0062364,0
ISIC_0062367,1
ISIC_0062368,4
ISIC_0062369,4
ISIC_0062370,1
ISIC_0062371,4
ISIC_0062374,4
ISIC_0062375,1
ISIC_0062379,4
ISIC_0062382,0
ISIC_0062384,1
ISIC_0062386,2
ISIC_0062387,7
ISIC_0062388,1
ISIC_0062389,0
ISIC_0062390,1
ISIC_0062393,2
ISIC_0062394,1
ISIC_0062395,2
ISIC_0062396,1
ISIC_0062399,2
ISIC_0062400,1
ISIC_0062401,0
ISIC_0062402,1
ISIC_0062404,1
ISIC_0062407,0
ISIC_0062408,3
ISIC_0062409,7
ISIC_0062411,4
ISIC_0062414,1
ISIC_0062417,1
ISIC_0062418,1
ISIC_0062419,1
ISIC_0062420,0
ISIC_0062421,4
ISIC_0062422,1
ISIC_0062423,0
ISIC_0062424,4
ISIC_0062425,0
ISIC_0062426,3
ISIC_0062429,1
ISIC_0062430,1
ISIC_0062431,1
ISIC_0062434,0
ISIC_0062435,1
ISIC_0062439,2
ISIC_0062440,1
ISIC_0062441,1
ISIC_0062442,0
ISIC_0062443,0
ISIC_0062444,1
ISIC_0062446,1
ISIC_0062447,0
ISIC_0062450,2
ISIC_0062451,2
ISIC_0062454,0
ISIC_0062455,5
ISIC_0062456,1
ISIC_0062458,0
ISIC_0062459,1
ISIC_0062461,1
ISIC_0062463,0
ISIC_0062464,2
ISIC_0062465,1
ISIC_0062468,0
ISIC_0062470,1
ISIC_0062471,0
ISIC_0062473,2
ISIC_0062474,0
ISIC_0062477,0
ISIC_0062479,7
ISIC_0062480,2
ISIC_0062481,0
ISIC_0062483,1
ISIC_0062484,1
ISIC_0062485,1
ISIC_0062486,1
ISIC_0062488,2
ISIC_0062490,1
ISIC_0062491,0
ISIC_0062492,2
ISIC_0062493,7
ISIC_0062494,7
ISIC_0062495,1
ISIC_0062496,2
ISIC_0062497,0
ISIC_0062498,1
ISIC_0062500,1
ISIC_0062501,2
ISIC_0062503,1
ISIC_0062504,2
ISIC_0062505,0
ISIC_0062506,1
ISIC_0062507,1
ISIC_0062508,3
ISIC_0062511,1
ISIC_0062513,1
ISIC_0062515,0
ISIC_0062516,1
ISIC_0062517,0
ISIC_0062518,7
ISIC_0062523,0
ISIC_0062524,0
ISIC_0062525,0
ISIC_0062526,1
ISIC_0062527,2
ISIC_0062530,0
ISIC_0062531,0
ISIC_0062534,1
ISIC_0062535,1
ISIC_0062536,0
ISIC_0062537,1
ISIC_0062538,1
ISIC_0062540,1
ISIC_0062543,1
ISIC_0062544,2
ISIC_0062546,1
ISIC_0062547,0
ISIC_0062548,1
ISIC_0062549,4
ISIC_0062550,6
ISIC_0062555,4
ISIC_0062557,1
ISIC_0062559,0
ISIC_0062561,4
ISIC_0062566,4
ISIC_0062568,7
ISIC_0062569,2
ISIC_0062571,4
ISIC_0062574,4
ISIC_0062575,0
ISIC_0062576,1
ISIC_0062577,1
ISIC_0062578,1
ISIC_0062579,1
ISIC_0062581,4
ISIC_0062583,2
ISIC_0062584,6
ISIC_0062586,3
ISIC_0062587,4
ISIC_0062588,2
ISIC_0062589,0
ISIC_0062590,4
ISIC_0062591,1
ISIC_0062593,3
ISIC_0062596,0
ISIC_0062597,1
ISIC_0062599,1
ISIC_0062601,2
ISIC_0062602,0
ISIC_0062603,1
ISIC_0062605,1
ISIC_0062608,3
ISIC_0062609,3
ISIC_0062611,3
ISIC_0062612,1
ISIC_0062615,2
ISIC_0062616,1
ISIC_0062620,2
ISIC_0062622,3
ISIC_0062623,2
ISIC_0062626,0
ISIC_0062628,0
ISIC_0062630,4
ISIC_0062632,0
ISIC_0062633,0
ISIC_0062634,2
ISIC_0062635,1
ISIC_0062636,0
ISIC_0062637,2
ISIC_0062639,0
ISIC_0062641,3
ISIC_0062645,2
ISIC_0062646,3
ISIC_0062647,1
ISIC_0062648,1
ISIC_0062649,0
ISIC_0062653,6
ISIC_0062655,1
ISIC_0062656,1
ISIC_0062657,2
ISIC_0062658,4
ISIC_0062659,2
ISIC_0062660,1
ISIC_0062661,7
ISIC_0062662,7
ISIC_0062664,2
ISIC_0062666,2
ISIC_0062672,4
ISIC_0062674,0
ISIC_0062677,1
ISIC_0062679,1
ISIC_0062680,0
ISIC_0062682,2
ISIC_0062683,2
ISIC_0062684,0
ISIC_0062685,2
ISIC_0062686,0
ISIC_0062687,4
ISIC_0062688,0
ISIC_0062689,4
ISIC_0062692,3
ISIC_0062693,1
ISIC_0062697,5
ISIC_0062698,1
ISIC_0062699,4
ISIC_0062701,1
ISIC_0062702,0
ISIC_0062703,1
ISIC_0062704,1
ISIC_0062705,1
ISIC_0062706,3
ISIC_0062708,0
ISIC_0062709,0
ISIC_0062710,2
ISIC_0062712,0
ISIC_0062713,0
ISIC_0062714,1
ISIC_0062715,1
ISIC_0062717,4
ISIC_0062718,1
ISIC_0062721,0
ISIC_0062722,2
ISIC_0062724,0
ISIC_0062725,1
ISIC_0062726,1
ISIC_0062731,1
ISIC_0062733,2
ISIC_0062734,0
ISIC_0062737,2
ISIC_0062738,3
ISIC_0062739,3
ISIC_0062740,1
ISIC_0062741,3
ISIC_0062742,3
ISIC_0062743,3
ISIC_0062744,1
ISIC_0062747,2
ISIC_0062748,1
ISIC_0062750,1
ISIC_0062752,2
ISIC_0062753,4
ISIC_0062754,4
ISIC_0062755,1
ISIC_0062756,0
ISIC_0062760,1
ISIC_0062762,0
ISIC_0062764,2
ISIC_0062765,0
ISIC_0062766,3
ISIC_0062767,0
ISIC_0062768,4
ISIC_0062770,0
ISIC_0062772,1
ISIC_0062777,1
ISIC_0062778,1
ISIC_0062779,1
ISIC_0062782,2
ISIC_0062783,1
ISIC_0062784,1
ISIC_0062785,1
ISIC_0062787,1
ISIC_0062789,2
ISIC_0062790,1
ISIC_0062791,2
ISIC_0062792,0
ISIC_0062795,1
ISIC_0062799,2
ISIC_0062801,1
ISIC_0062802,2
ISIC_0062803,1
ISIC_0062804,1
ISIC_0062805,4
ISIC_0062806,0
ISIC_0062807,4
ISIC_0062809,0
ISIC_0062810,1
ISIC_0062812,1
ISIC_0062814,3
ISIC_0062816,0
ISIC_0062817,2
ISIC_0062818,1
ISIC_0062819,1
ISIC_0062821,0
ISIC_0062822,1
ISIC_0062823,4
ISIC_0062824,1
ISIC_0062825,2
ISIC_0062827,0
ISIC_0062828,1
ISIC_0062830,3
ISIC_0062833,2
ISIC_0062834,2
ISIC_0062835,4
ISIC_0062837,2
ISIC_0062839,1
ISIC_0062840,1
ISIC_0062842,1
ISIC_0062843,2
ISIC_0062844,0
ISIC_0062845,2
ISIC_0062847,1
ISIC_0062849,1
ISIC_0062850,0
ISIC_0062851,2
ISIC_0062856,1
ISIC_0062858,1
ISIC_0062860,1
ISIC_0062861,1
ISIC_0062863,1
ISIC_0062864,0
ISIC_0062867,1
ISIC_0062868,2
ISIC_0062869,0
ISIC_0062872,1
ISIC_0062873,1
ISIC_0062874,2
ISIC_0062875,2
ISIC_0062877,3
ISIC_0062878,3
ISIC_0062880,1
ISIC_0062884,4
ISIC_0062889,1
ISIC_0062891,0
ISIC_0062892,1
ISIC_0062894,1
ISIC_0062898,1
ISIC_0062899,2
ISIC_0062902,2
ISIC_0062903,7
ISIC_0062904,2
ISIC_0062906,1
ISIC_0062908,0
ISIC_0062909,1
ISIC_0062911,1
ISIC_0062912,0
ISIC_0062913,1
ISIC_0062914,0
ISIC_0062915,2
ISIC_0062917,1
ISIC_0062918,2
ISIC_0062919,0
ISIC_0062920,1
ISIC_0062921,1
ISIC_0062923,2
ISIC_0062924,1
ISIC_0062925,0
ISIC_0062926,2
ISIC_0062927,2
ISIC_0062928,1
ISIC_0062929,2
ISIC_0062931,1
ISIC_0062935,0
ISIC_0062936,2
ISIC_0062940,3
ISIC_0062943,1
ISIC_0062944,0
ISIC_0062945,2
ISIC_0062946,2
ISIC_0062948,0
ISIC_0062949,4
ISIC_0062950,1
ISIC_0062951,7
ISIC_0062953,3
ISIC_0062954,0
ISIC_0062955,1
ISIC_0062956,2
ISIC_0062960,1
ISIC_0062961,4
ISIC_0062962,2
ISIC_0062963,2
ISIC_0062964,4
ISIC_0062965,2
ISIC_0062967,2
ISIC_0062968,4
ISIC_0062970,0
ISIC_0062971,3
ISIC_0062972,1
ISIC_0062973,1
ISIC_0062978,0
ISIC_0062979,1
ISIC_0062980,0
ISIC_0062981,1
ISIC_0062983,0
ISIC_0062984,2
ISIC_0062985,0
ISIC_0062989,1
ISIC_0062991,0
ISIC_0062992,0
ISIC_0062993,1
ISIC_0062994,0
ISIC_0062997,1
ISIC_0062999,4
ISIC_0063001,4
ISIC_0063002,0
ISIC_0063003,1
ISIC_0063004,2
ISIC_0063005,1
ISIC_0063006,4
ISIC_0063007,2
ISIC_0063013,1
ISIC_0063014,4
ISIC_0063015,1
ISIC_0063018,0
ISIC_0063019,3
ISIC_0063020,1
ISIC_0063021,1
ISIC_0063025,2
ISIC_0063026,0
ISIC_0063027,0
ISIC_0063028,1
ISIC_0063030,1
ISIC_0063031,2
ISIC_0063032,0
ISIC_0063033,2
ISIC_0063034,1
ISIC_0063035,1
ISIC_0063036,2
ISIC_0063037,3
ISIC_0063038,3
ISIC_0063039,5
ISIC_0063040,1
ISIC_0063042,4
ISIC_0063044,2
ISIC_0063045,3
ISIC_0063046,0
ISIC_0063047,7
ISIC_0063051,1
ISIC_0063052,3
ISIC_0063053,1
ISIC_0063056,0
ISIC_0063059,2
ISIC_0063061,0
ISIC_0063062,1
ISIC_0063066,2
ISIC_0063067,0
ISIC_0063068,3
ISIC_0063070,0
ISIC_0063072,0
ISIC_0063074,2
ISIC_0063075,4
ISIC_0063076,4
ISIC_0063077,0
ISIC_0063079,1
ISIC_0063081,0
ISIC_0063083,2
ISIC_0063085,7
ISIC_0063086,1
ISIC_0063087,0
ISIC_0063088,1
ISIC_0063090,2
ISIC_0063091,2
ISIC_0063092,1
ISIC_0063093,0
ISIC_0063094,0
ISIC_0063096,1
ISIC_0063097,2
ISIC_0063099,1
ISIC_0063100,3
ISIC_0063101,2
ISIC_0063102,0
ISIC_0063105,4
ISIC_0063106,1
ISIC_0063107,3
ISIC_0063109,0
ISIC_0063111,2
ISIC_0063115,1
ISIC_0063116,1
ISIC_0063122,3
ISIC_0063123,1
ISIC_0063124,0
ISIC_0063128,1
ISIC_0063129,2
ISIC_0063130,0
ISIC_0063131,0
ISIC_0063132,4
ISIC_0063133,0
ISIC_0063134,4
ISIC_0063135,0
ISIC_0063136,4
ISIC_0063139,1
ISIC_0063141,1
ISIC_0063143,0
ISIC_0063144,7
ISIC_0063148,0
ISIC_0063149,2
ISIC_0063150,1
ISIC_0063151,0
ISIC_0063153,0
ISIC_0063155,1
ISIC_0063156,4
ISIC_0063157,0
ISIC_0063158,2
ISIC_0063159,2
ISIC_0063160,2
ISIC_0063163,4
ISIC_0063164,0
ISIC_0063166,2
ISIC_0063167,2
ISIC_0063168,0
ISIC_0063171,2
ISIC_0063172,0
ISIC_0063173,1
ISIC_0063174,0
ISIC_0063175,3
ISIC_0063176,1
ISIC_0063178,3
ISIC_0063179,1
ISIC_0063180,0
ISIC_0063181,0
ISIC_0063182,0
ISIC_0063183,4
ISIC_0063184,1
ISIC_0063187,3
ISIC_0063190,0
ISIC_0063191,0
ISIC_0063192,2
ISIC_0063195,2
ISIC_0063197,1
ISIC_0063198,0
ISIC_0063199,2
ISIC_0063200,2
ISIC_0063201,4
ISIC_0063204,1
ISIC_0063205,2
ISIC_0063206,7
ISIC_0063207,0
ISIC_0063208,0
ISIC_0063209,2
ISIC_0063210,3
ISIC_0063211,1
ISIC_0063212,1
ISIC_0063213,4
ISIC_0063214,1
ISIC_0063217,7
ISIC_0063221,1
ISIC_0063223,0
ISIC_0063225,0
ISIC_0063226,1
ISIC_0063227,2
ISIC_0063228,0
ISIC_0063231,2
ISIC_0063232,1
ISIC_0063233,0
ISIC_0063234,0
ISIC_0063236,2
ISIC_0063237,4
ISIC_0063238,1
ISIC_0063239,1
ISIC_0063241,0
ISIC_0063243,0
ISIC_0063244,1
ISIC_0063245,1
ISIC_0063250,3
ISIC_0063251,1
ISIC_0063252,1
ISIC_0063258,0
ISIC_0063261,3
ISIC_0063262,1
ISIC_0063263,2
ISIC_0063264,0
ISIC_0063265,2
ISIC_0063266,0
ISIC_0063267,1
ISIC_0063268,0
ISIC_0063269,2
ISIC_0063270,2
ISIC_0063271,0
ISIC_0063272,4
ISIC_0063274,2
ISIC_0063275,7
ISIC_0063278,7
ISIC_0063279,2
ISIC_0063281,1
ISIC_0063282,1
ISIC_0063283,2
ISIC_0063284,2
ISIC_0063285,2
ISIC_0063287,3
ISIC_0063289,0
ISIC_0063290,2
ISIC_0063293,3
ISIC_0063294,1
ISIC_0063295,0
ISIC_0063297,7
ISIC_0063298,2
ISIC_0063299,1
ISIC_0063300,0
ISIC_0063301,2
ISIC_0063302,0
ISIC_0063304,4
ISIC_0063309,1
ISIC_0063311,4
ISIC_0063312,1
ISIC_0063313,1
ISIC_0063314,1
ISIC_0063316,1
ISIC_0063317,4
ISIC_0063318,0
ISIC_0063319,1
ISIC_0063320,3
ISIC_0063321,1
ISIC_0063322,3
ISIC_0063324,0
ISIC_0063326,1
ISIC_0063327,1
ISIC_0063331,3
ISIC_0063335,3
ISIC_0063337,1
ISIC_0063338,2
ISIC_0063342,2
ISIC_0063344,1
ISIC_0063346,2
ISIC_0063349,0
ISIC_0063352,2
ISIC_0063353,1
ISIC_0063355,4
ISIC_0063359,3
ISIC_0063361,3
ISIC_0063362,0
ISIC_0063363,7
ISIC_0063364,1
ISIC_0063365,1
ISIC_0063367,0
ISIC_0063368,4
ISIC_0063369,0
ISIC_0063371,4
ISIC_0063373,0
ISIC_0063374,1
ISIC_0063375,2
ISIC_0063377,1
ISIC_0063378,1
ISIC_0063379,2
ISIC_0063381,1
ISIC_0063382,2
ISIC_0063383,4
ISIC_0063385,1
ISIC_0063386,1
ISIC_0063388,1
ISIC_0063389,1
ISIC_0063391,1
ISIC_0063394,0
ISIC_0063397,0
ISIC_0063398,4
ISIC_0063399,1
ISIC_0063400,2
ISIC_0063402,1
ISIC_0063404,2
ISIC_0063406,2
ISIC_0063408,4
ISIC_0063410,0
ISIC_0063411,1
ISIC_0063412,1
ISIC_0063413,2
ISIC_0063416,2
ISIC_0063418,1
ISIC_0063419,2
ISIC_0063420,1
ISIC_0063424,1
ISIC_0063425,0
ISIC_0063428,0
ISIC_0063433,2
ISIC_0063434,1
ISIC_0063435,3
ISIC_0063439,1
ISIC_0063440,1
ISIC_0063441,1
ISIC_0063442,3
ISIC_0063443,0
ISIC_0063444,1
ISIC_0063445,0
ISIC_0063447,0
ISIC_0063450,0
ISIC_0063452,2
ISIC_0063453,2
ISIC_0063455,1
ISIC_0063457,0
ISIC_0063458,2
ISIC_0063460,4
ISIC_0063462,2
ISIC_0063464,0
ISIC_0063465,1
ISIC_0063467,0
ISIC_0063470,0
ISIC_0063471,1
ISIC_0063472,1
ISIC_0063473,1
ISIC_0063474,7
ISIC_0063475,0
ISIC_0063476,1
ISIC_0063477,1
ISIC_0063479,2
ISIC_0063484,1
ISIC_0063485,2
ISIC_0063486,1
ISIC_0063488,1
ISIC_0063492,0
ISIC_0063493,0
ISIC_0063495,1
ISIC_0063496,0
ISIC_0063497,1
ISIC_0063499,2
ISIC_0063503,2
ISIC_0063506,2
ISIC_0063507,1
ISIC_0063510,4
ISIC_0063512,2
ISIC_0063513,4
ISIC_0063514,2
ISIC_0063515,2
ISIC_0063516,1
ISIC_0063518,1
ISIC_0063519,5
ISIC_0063521,0
ISIC_0063524,1
ISIC_0063525,1
ISIC_0063528,0
ISIC_0063529,2
ISIC_0063530,2
ISIC_0063532,2
ISIC_0063533,1
ISIC_0063534,2
ISIC_0063536,3
ISIC_0063537,0
ISIC_0063542,4
ISIC_0063544,1
ISIC_0063546,2
ISIC_0063547,1
ISIC_0063549,1
ISIC_0063551,0
ISIC_0063556,1
ISIC_0063557,1
ISIC_0063559,7
ISIC_0063560,2
ISIC_0063562,2
ISIC_0063563,2
ISIC_0063565,1
ISIC_0063568,0
ISIC_0063569,7
ISIC_0063571,4
ISIC_0063572,2
ISIC_0063573,3
ISIC_0063574,1
ISIC_0063575,2
ISIC_0063577,3
ISIC_0063581,1
ISIC_0063582,1
ISIC_0063583,1
ISIC_0063585,1
ISIC_0063586,2
ISIC_0063587,2
ISIC_0063588,3
ISIC_0063589,1
ISIC_0063590,1
ISIC_0063592,1
ISIC_0063594,1
ISIC_0063595,0
ISIC_0063597,2
ISIC_0063598,0
ISIC_0063599,2
ISIC_0063600,1
ISIC_0063601,0
ISIC_0063602,1
ISIC_0063603,1
ISIC_0063605,5
ISIC_0063606,0
ISIC_0063607,1
ISIC_0063608,1
ISIC_0063609,1
ISIC_0063610,2
ISIC_0063611,1
ISIC_0063612,2
ISIC_0063613,1
ISIC_0063614,2
ISIC_0063617,0
ISIC_0063619,1
ISIC_0063620,1
ISIC_0063621,7
ISIC_0063626,1
ISIC_0063628,1
ISIC_0063630,0
ISIC_0063631,7
ISIC_0063633,2
ISIC_0063635,4
ISIC_0063636,0
ISIC_0063639,1
ISIC_0063640,2
ISIC_0063642,1
ISIC_0063644,1
ISIC_0063646,4
ISIC_0063649,2
ISIC_0063650,1
ISIC_0063651,2
ISIC_0063652,2
ISIC_0063653,1
ISIC_0063655,0
ISIC_0063659,1
ISIC_0063662,2
ISIC_0063663,1
ISIC_0063664,0
ISIC_0063666,2
ISIC_0063668,2
ISIC_0063669,7
ISIC_0063670,1
ISIC_0063672,1
ISIC_0063673,2
ISIC_0063674,3
ISIC_0063676,1
ISIC_0063677,2
ISIC_0063680,0
ISIC_0063681,1
ISIC_0063682,1
ISIC_0063683,1
ISIC_0063687,0
ISIC_0063688,1
ISIC_0063689,2
ISIC_0063690,0
ISIC_0063691,0
ISIC_0063692,0
ISIC_0063693,0
ISIC_0063694,1
ISIC_0063697,2
ISIC_0063698,4
ISIC_0063700,1
ISIC_0063701,6
ISIC_0063702,2
ISIC_0063704,0
ISIC_0063705,1
ISIC_0063710,2
ISIC_0063712,3
ISIC_0063713,1
ISIC_0063714,2
ISIC_0063715,0
ISIC_0063716,4
ISIC_0063717,1
ISIC_0063718,4
ISIC_0063719,1
ISIC_0063720,2
ISIC_0063723,0
ISIC_0063725,0
ISIC_0063726,2
ISIC_0063727,0
ISIC_0063728,4
ISIC_0063729,4
ISIC_0063730,7
ISIC_0063732,0
ISIC_0063733,1
ISIC_0063734,4
ISIC_0063735,1
ISIC_0063736,2
ISIC_0063739,4
ISIC_0063740,4
ISIC_0063742,0
ISIC_0063744,1
ISIC_0063745,1
ISIC_0063746,7
ISIC_0063747,2
ISIC_0063748,0
ISIC_0063753,0
ISIC_0063754,2
ISIC_0063755,1
ISIC_0063756,2
ISIC_0063757,0
ISIC_0063758,4
ISIC_0063760,4
ISIC_0063761,1
ISIC_0063763,4
ISIC_0063764,1
ISIC_0063765,1
ISIC_0063766,0
ISIC_0063768,1
ISIC_0063769,0
ISIC_0063775,0
ISIC_0063777,1
ISIC_0063778,3
ISIC_0063779,2
ISIC_0063782,1
ISIC_0063783,4
ISIC_0063784,1
ISIC_0063786,1
ISIC_0063792,0
ISIC_0063793,0
ISIC_0063794,2
ISIC_0063795,0
ISIC_0063798,3
ISIC_0063799,4
ISIC_0063801,1
ISIC_0063802,2
ISIC_0063803,2
ISIC_0063804,1
ISIC_0063805,1
ISIC_0063806,2
ISIC_0063807,4
ISIC_0063808,2
ISIC_0063809,2
ISIC_0063810,4
ISIC_0063811,0
ISIC_0063813,0
ISIC_0063815,1
ISIC_0063817,5
ISIC_0063818,4
ISIC_0063819,0
ISIC_0063820,1
ISIC_0063821,1
ISIC_0063822,2
ISIC_0063824,0
ISIC_0063825,2
ISIC_0063827,2
ISIC_0063828,4
ISIC_0063829,0
ISIC_0063831,5
ISIC_0063832,1
ISIC_0063834,1
ISIC_0063835,1
ISIC_0063836,0
ISIC_0063838,1
ISIC_0063842,0
ISIC_0063843,1
ISIC_0063845,0
ISIC_0063848,1
ISIC_0063849,4
ISIC_0063850,1
ISIC_0063851,7
ISIC_0063852,0
ISIC_0063853,1
ISIC_0063855,7
ISIC_0063859,2
ISIC_0063860,2
ISIC_0063861,1
ISIC_0063865,2
ISIC_0063866,0
ISIC_0063868,4
ISIC_0063869,1
ISIC_0063871,0
ISIC_0063872,0
ISIC_0063875,1
ISIC_0063876,1
ISIC_0063877,2
ISIC_0063878,3
ISIC_0063880,1
ISIC_0063881,0
ISIC_0063882,1
ISIC_0063883,3
ISIC_0063885,0
ISIC_0063888,4
ISIC_0063890,3
ISIC_0063892,2
ISIC_0063895,1
ISIC_0063896,1
ISIC_0063897,0
ISIC_0063899,1
ISIC_0063900,2
ISIC_0063903,1
ISIC_0063905,2
ISIC_0063906,1
ISIC_0063909,1
ISIC_0063910,1
ISIC_0063911,4
ISIC_0063914,1
ISIC_0063919,1
ISIC_0063921,1
ISIC_0063923,2
ISIC_0063924,1
ISIC_0063926,0
ISIC_0063927,3
ISIC_0063928,2
ISIC_0063930,0
ISIC_0063931,2
ISIC_0063932,1
ISIC_0063934,1
ISIC_0063935,1
ISIC_0063936,2
ISIC_0063937,0
ISIC_0063942,2
ISIC_0063943,1
ISIC_0063944,5
ISIC_0063945,0
ISIC_0063946,0
ISIC_0063947,2
ISIC_0063948,1
ISIC_0063949,1
ISIC_0063950,0
ISIC_0063951,1
ISIC_0063952,0
ISIC_0063956,3
ISIC_0063957,1
ISIC_0063958,0
ISIC_0063960,0
ISIC_0063961,0
ISIC_0063962,1
ISIC_0063963,1
ISIC_0063964,2
ISIC_0063965,1
ISIC_0063966,1
ISIC_0063967,2
ISIC_0063969,4
ISIC_0063970,2
ISIC_0063971,0
ISIC_0063975,1
ISIC_0063976,1
ISIC_0063977,1
ISIC_0063979,2
ISIC_0063980,0
ISIC_0063981,0
ISIC_0063984,2
ISIC_0063985,2
ISIC_0063986,1
ISIC_0063988,0
ISIC_0063990,1
ISIC_0063992,0
ISIC_0063993,4
ISIC_0063994,7
ISIC_0063995,2
ISIC_0063997,1
ISIC_0063998,0
ISIC_0063999,2
ISIC_0064002,1
ISIC_0064003,1
ISIC_0064006,0
ISIC_0064007,1
ISIC_0064008,1
ISIC_0064009,1
ISIC_0064010,0
ISIC_0064011,1
ISIC_0064012,1
ISIC_0064013,2
ISIC_0064014,0
ISIC_0064016,7
ISIC_0064018,2
ISIC_0064019,2
ISIC_0064020,1
ISIC_0064021,2
ISIC_0064022,3
ISIC_0064023,0
ISIC_0064024,2
ISIC_0064025,4
ISIC_0064026,0
ISIC_0064028,1
ISIC_0064029,5
ISIC_0064030,2
ISIC_0064031,1
ISIC_0064033,0
ISIC_0064034,0
ISIC_0064036,1
ISIC_0064038,2
ISIC_0064039,1
ISIC_0064041,4
ISIC_0064042,1
ISIC_0064044,1
ISIC_0064048,1
ISIC_0064050,1
ISIC_0064052,1
ISIC_0064055,2
ISIC_0064057,2
ISIC_0064058,0
ISIC_0064060,0
ISIC_0064062,0
ISIC_0064063,3
ISIC_0064064,2
ISIC_0064066,0
ISIC_0064067,3
ISIC_0064069,1
ISIC_0064071,1
ISIC_0064072,0
ISIC_0064073,0
ISIC_0064075,2
ISIC_0064078,6
ISIC_0064079,0
ISIC_0064080,0
ISIC_0064083,4
ISIC_0064084,1
ISIC_0064085,1
ISIC_0064089,0
ISIC_0064090,7
ISIC_0064091,1
ISIC_0064094,7
ISIC_0064095,1
ISIC_0064096,2
ISIC_0064097,1
ISIC_0064099,2
ISIC_0064101,2
ISIC_0064102,0
ISIC_0064106,4
ISIC_0064107,0
ISIC_0064108,1
ISIC_0064109,2
ISIC_0064110,0
ISIC_0064112,1
ISIC_0064113,0
ISIC_0064114,0
ISIC_0064115,5
ISIC_0064116,0
ISIC_0064120,0
ISIC_0064122,0
ISIC_0064124,1
ISIC_0064125,1
ISIC_0064127,4
ISIC_0064128,2
ISIC_0064129,0
ISIC_0064134,0
ISIC_0064137,4
ISIC_0064138,1
ISIC_0064139,1
ISIC_0064141,0
ISIC_0064142,1
ISIC_0064143,7
ISIC_0064145,1
ISIC_0064148,2
ISIC_0064149,2
ISIC_0064150,2
ISIC_0064151,3
ISIC_0064152,0
ISIC_0064153,1
ISIC_0064156,2
ISIC_0064157,0
ISIC_0064159,1
ISIC_0064160,1
ISIC_0064161,0
ISIC_0064162,2
ISIC_0064163,2
ISIC_0064166,1
ISIC_0064167,0
ISIC_0064169,7
ISIC_0064173,1
ISIC_0064179,2
ISIC_0064180,0
ISIC_0064181,1
ISIC_0064183,2
ISIC_0064186,1
ISIC_0064187,1
ISIC_0064188,4
ISIC_0064189,1
ISIC_0064191,1
ISIC_0064193,1
ISIC_0064195,0
ISIC_0064196,3
ISIC_0064198,1
ISIC_0064200,2
ISIC_0064201,0
ISIC_0064202,1
ISIC_0064205,1
ISIC_0064210,2
ISIC_0064211,3
ISIC_0064212,0
ISIC_0064213,0
ISIC_0064216,1
ISIC_0064217,1
ISIC_0064219,1
ISIC_0064220,1
ISIC_0064222,3
ISIC_0064223,2
ISIC_0064224,2
ISIC_0064225,4
ISIC_0064226,2
ISIC_0064227,1
ISIC_0064228,4
ISIC_0064229,0
ISIC_0064231,3
ISIC_0064233,2
ISIC_0064236,2
ISIC_0064237,2
ISIC_0064238,2
ISIC_0064239,1
ISIC_0064240,0
ISIC_0064247,0
ISIC_0064248,2
ISIC_0064249,1
ISIC_0064251,1
ISIC_0064258,2
ISIC_0064259,1
ISIC_0064260,1
ISIC_0064261,0
ISIC_0064262,3
ISIC_0064263,1
ISIC_0064264,4
ISIC_0064265,1
ISIC_0064266,0
ISIC_0064267,7
ISIC_0064269,2
ISIC_0064270,0
ISIC_0064271,2
ISIC_0064274,1
ISIC_0064275,1
ISIC_0064276,0
ISIC_0064277,1
ISIC_0064279,0
ISIC_0064280,2
ISIC_0064281,0
ISIC_0064283,6
ISIC_0064284,1
ISIC_0064285,4
ISIC_0064286,2
ISIC_0064287,7
ISIC_0064288,1
ISIC_0064289,1
ISIC_0064292,2
ISIC_0064293,2
ISIC_0064298,0
ISIC_0064300,2
ISIC_0064301,4
ISIC_0064304,1
ISIC_0064305,2
ISIC_0064306,1
ISIC_0064307,0
ISIC_0064308,1
ISIC_0064310,2
ISIC_0064312,1
ISIC_0064313,1
ISIC_0064315,6
ISIC_0064316,1
ISIC_0064318,1
ISIC_0064319,1
ISIC_0064320,0
ISIC_0064321,0
ISIC_0064322,3
ISIC_0064323,6
ISIC_0064324,2
ISIC_0064325,2
ISIC_0064326,1
